date,state,totalcases,conf_cases,prob_cases,newcase,pnew_case,totdeath,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
"Sunday, June 7, 2020",NH,5043,,,24,0,286,,,3,0,6/8/20 14:55,Not agree,Not agree
"Sunday, June 7, 2020",NJ,164640,,,279,8,12176,12176,0,70,0,6/7/20 0:00,Not agree,Agree
"Sunday, June 7, 2020",NY,171128,,,323,0,8339,,,31,0,6/8/20 14:55,Not agree,Not agree
"Sunday, June 7, 2020",NYC,210194,205622,4572,417,14,22428,17906,4522,31,3,6/5/20 0:00,Agree,Agree
"Sunday, June 7, 2020",RI,15475,,,66,0,883,,,6,0,12/3/21 13:45,Not agree,N/A
"Sunday, June 7, 2020",VT,975,,,16,0,54,,,0,0,6/9/20 0:00,Not agree,Not agree
"Sunday, March 1, 2020",CT,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 1, 2020",DC,0,,,0,,0,,,0,,3/26/20 16:22,,
"Sunday, March 1, 2020",DE,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 1, 2020",MA,1,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 1, 2020",MD,0,,,0,,0,,,0,,3/26/20 16:22,N/A,Agree
"Sunday, March 1, 2020",ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 1, 2020",NH,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Sunday, March 1, 2020",NJ,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 1, 2020",NY,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Sunday, March 1, 2020",NYC,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 1, 2020",RI,0,,,0,0,0,,,0,0,12/3/21 13:45,Not agree,N/A
"Sunday, March 1, 2020",VT,0,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Sunday, March 14, 2021",CT,290577,270354,20223,0,0,7765,6384,1381,0,0,3/15/21 14:03,Agree,Agree
"Sunday, March 14, 2021",DC,42511,,,79,0,1041,,,1,0,3/15/21 14:03,,
"Sunday, March 14, 2021",DE,91631,86666,4965,229,21,1507,1371,136,3,0,3/16/21 0:00,Agree,Agree
"Sunday, March 14, 2021",MA,602308,568616,33692,1692,184,16715,16380,335,32,0,3/16/21 0:00,Agree,Agree
"Sunday, March 14, 2021",MD,394058,,,617,0,8568,8366,202,12,0,3/16/21 0:00,N/A,Agree
"Sunday, March 14, 2021",ME,47199,36644,10555,174,76,725,702,23,1,0,3/15/21 14:03,Agree,Agree
"Sunday, March 14, 2021",NH,78615,,,296,79,1199,,,0,0,3/15/21 14:03,Not agree,Not agree
"Sunday, March 14, 2021",NJ,838025,742051,95974,3310,508,23903,21429,2474,15,0,3/15/21 14:03,Agree,Agree
"Sunday, March 14, 2021",NY,964179,,,2809,0,18414,,,22,0,3/15/21 14:03,Not agree,Not agree
"Sunday, March 14, 2021",NYC,785601,660139,125462,4104,896,30325,25357,4968,76,1,3/12/21 0:00,Agree,Agree
"Sunday, March 14, 2021",RI,130812,,,294,0,2585,,,6,0,12/3/21 13:45,Not agree,N/A
"Sunday, March 14, 2021",VT,15670,,,179,0,212,,,0,0,3/16/21 0:00,Not agree,Not agree
"Sunday, March 15, 2020",CT,26,,,19,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 15, 2020",DC,17,,,14,,0,,,0,,3/26/20 16:22,,
"Sunday, March 15, 2020",DE,9,9,0,3,0,0,,,0,,3/17/20 0:00,Agree,Agree
"Sunday, March 15, 2020",MA,164,,,55,,0,0,0,0,0,3/17/20 0:00,Agree,Agree
"Sunday, March 15, 2020",MD,37,,,25,,0,0,0,0,0,3/17/20 0:00,N/A,Agree
"Sunday, March 15, 2020",ME,14,,,9,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 15, 2020",NH,13,,,7,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Sunday, March 15, 2020",NJ,98,,,54,,2,,,1,,3/26/20 16:22,Agree,Agree
"Sunday, March 15, 2020",NY,400,,,89,,1,,,1,,3/26/20 16:22,Not agree,Not agree
"Sunday, March 15, 2020",NYC,1301,1301,0,619,0,3,3,0,0,0,3/13/20 0:00,Agree,Agree
"Sunday, March 15, 2020",RI,20,,,0,0,0,,,0,0,12/3/21 13:45,Not agree,N/A
"Sunday, March 15, 2020",VT,4,,,0,0,0,,,0,0,3/17/20 0:00,Not agree,Not agree
"Sunday, March 21, 2021",CT,296691,275540,21151,0,0,7832,6443,1389,0,0,3/22/21 13:57,Agree,Agree
"Sunday, March 21, 2021",DC,43229,,,54,0,1050,,,1,0,3/22/21 13:57,,
"Sunday, March 21, 2021",DE,93129,87937,5192,142,21,1529,1392,137,3,0,3/23/21 0:00,Agree,Agree
"Sunday, March 21, 2021",MA,614668,579580,35088,1811,133,16938,16598,340,29,1,3/23/21 0:00,Agree,Agree
"Sunday, March 21, 2021",MD,400705,,,682,0,8690,8485,205,16,0,3/23/21 0:00,N/A,Agree
"Sunday, March 21, 2021",ME,48643,37559,11084,179,16,729,706,23,0,-1,3/22/21 13:57,Agree,Agree
"Sunday, March 21, 2021",NH,80543,,,227,50,1217,,,0,0,3/22/21 13:57,Not agree,Not agree
"Sunday, March 21, 2021",NJ,865886,764990,100896,3238,655,24174,21659,2515,40,0,3/22/21 13:57,Agree,Agree
"Sunday, March 21, 2021",NY,988742,,,3735,0,18577,,,26,0,3/22/21 13:57,Not agree,Not agree
"Sunday, March 21, 2021",NYC,812331,679967,132364,4075,1026,30708,25728,4980,45,1,3/19/21 0:00,Agree,Agree
"Sunday, March 21, 2021",RI,133179,,,301,0,2609,,,3,0,12/3/21 13:45,Not agree,N/A
"Sunday, March 21, 2021",VT,16486,,,157,0,215,,,0,0,3/23/21 0:00,Not agree,Not agree
"Sunday, March 22, 2020",CT,327,,,104,,8,,,3,,3/26/20 16:22,Agree,Agree
"Sunday, March 22, 2020",DC,116,,,18,,2,,,1,,3/26/20 16:22,,
"Sunday, March 22, 2020",DE,66,66,0,13,0,0,,,0,,3/24/20 0:00,Agree,Agree
"Sunday, March 22, 2020",MA,646,,,121,,11,11,0,4,0,3/24/20 0:00,Agree,Agree
"Sunday, March 22, 2020",MD,288,,,98,,5,5,0,1,0,3/24/20 0:00,N/A,Agree
"Sunday, March 22, 2020",ME,93,,,23,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 22, 2020",NH,78,,,13,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Sunday, March 22, 2020",NJ,1914,,,587,,20,,,4,,3/26/20 16:22,Agree,Agree
"Sunday, March 22, 2020",NY,6123,,,1978,,24,,,3,,3/26/20 16:22,Not agree,Not agree
"Sunday, March 22, 2020",NYC,18253,18236,17,4010,3,133,118,15,50,3,3/20/20 0:00,Agree,Agree
"Sunday, March 22, 2020",RI,92,,,13,0,1,,,0,0,12/3/21 13:45,Not agree,N/A
"Sunday, March 22, 2020",VT,44,,,8,0,3,,,1,0,3/24/20 0:00,Not agree,Not agree
"Sunday, March 28, 2021",CT,305210,282328,22882,0,0,7865,6463,1402,0,0,3/29/21 13:48,Agree,Agree
"Sunday, March 28, 2021",DC,44175,,,124,0,1056,,,0,0,3/29/21 13:48,,
"Sunday, March 28, 2021",DE,95080,89591,5489,331,34,1544,1406,138,0,0,3/30/21 0:00,Agree,Agree
"Sunday, March 28, 2021",MA,629531,592778,36753,1975,158,17152,16811,341,22,0,3/30/21 0:00,Agree,Agree
"Sunday, March 28, 2021",MD,409076,,,1032,0,8781,8575,206,15,0,3/30/21 0:00,N/A,Agree
"Sunday, March 28, 2021",ME,50030,38482,11548,377,116,736,713,23,0,0,3/29/21 13:48,Agree,Agree
"Sunday, March 28, 2021",NH,83027,,,282,98,1237,,,2,1,3/29/21 13:48,Not agree,Not agree
"Sunday, March 28, 2021",NJ,896652,789473,107179,4509,619,24389,21854,2535,7,0,3/29/21 13:48,Agree,Agree
"Sunday, March 28, 2021",NY,1014969,,,4193,0,18711,,,14,0,3/29/21 13:48,Not agree,Not agree
"Sunday, March 28, 2021",NYC,841865,701994,139871,4456,1033,31107,26118,4989,64,0,3/26/21 0:00,Agree,Agree
"Sunday, March 28, 2021",RI,136056,,,329,0,2620,,,1,0,12/3/21 13:45,Not agree,N/A
"Sunday, March 28, 2021",VT,17551,,,232,3,219,,,0,0,3/30/21 0:00,Not agree,Not agree
"Sunday, March 29, 2020",CT,1993,,,469,,34,,,1,,3/28/20 16:22,Agree,Agree
"Sunday, March 29, 2020",DC,401,,,59,,9,,,4,,3/28/20 16:22,,
"Sunday, March 29, 2020",DE,308,306,2,46,0,6,,,1,,3/31/20 0:00,Agree,Agree
"Sunday, March 29, 2020",MA,4955,,,698,,99,97,2,26,1,3/31/20 0:00,Agree,Agree
"Sunday, March 29, 2020",MD,1239,,,247,,25,24,1,7,1,3/31/20 0:00,N/A,Agree
"Sunday, March 29, 2020",ME,253,,,42,,3,,,2,,3/28/20 16:22,Agree,Agree
"Sunday, March 29, 2020",NH,258,,,44,,3,,,1,,3/28/20 16:22,Not agree,Not agree
"Sunday, March 29, 2020",NJ,13386,,,2262,,161,,,21,,3/28/20 16:22,Agree,Agree
"Sunday, March 29, 2020",NY,25745,,,3193,,119,,,12,,3/28/20 16:22,Not agree,Not agree
"Sunday, March 29, 2020",NYC,46715,46561,154,5158,41,1067,918,149,259,41,3/27/20 0:00,Agree,Agree
"Sunday, March 29, 2020",RI,326,,,66,0,4,,,1,0,12/3/21 13:45,Not agree,N/A
"Sunday, March 29, 2020",VT,213,,,21,0,12,,,0,0,3/31/20 0:00,Not agree,Not agree
"Sunday, March 7, 2021",CT,285330,265709,19621,0,0,7704,6327,1377,0,0,3/8/21 14:47,Agree,Agree
"Sunday, March 7, 2021",DC,41419,,,146,0,1030,,,0,0,3/8/21 14:47,,
"Sunday, March 7, 2021",DE,90253,85456,4797,214,32,1473,1337,136,9,0,3/9/21 0:00,Agree,Agree
"Sunday, March 7, 2021",MA,591356,559083,32273,1425,144,16479,16145,334,26,1,3/9/21 0:00,Agree,Agree
"Sunday, March 7, 2021",MD,388035,,,716,0,8461,8259,202,16,0,3/9/21 0:00,N/A,Agree
"Sunday, March 7, 2021",ME,45926,35907,10019,134,72,706,683,23,0,0,3/8/21 14:47,Agree,Agree
"Sunday, March 7, 2021",NH,76861,,,166,41,1184,,,3,1,3/8/21 14:47,Not agree,Not agree
"Sunday, March 7, 2021",NJ,812609,720939,91670,2519,453,23574,21177,2397,17,0,3/8/21 14:47,Agree,Agree
"Sunday, March 7, 2021",NY,942268,,,3282,0,18228,,,27,0,3/8/21 14:47,Not agree,Not agree
"Sunday, March 7, 2021",NYC,758599,639964,118635,3796,908,29858,24901,4957,55,0,3/5/21 0:00,Agree,Agree
"Sunday, March 7, 2021",RI,128448,,,223,0,2559,,,0,0,12/3/21 13:45,Not agree,N/A
"Sunday, March 7, 2021",VT,14902,,,118,2,206,,,0,0,3/9/21 0:00,Not agree,Not agree
"Sunday, March 8, 2020",CT,1,,,1,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 8, 2020",DC,1,,,0,,0,,,0,,3/26/20 16:22,,
"Sunday, March 8, 2020",DE,1,1,0,0,0,0,,,0,,3/10/20 0:00,Agree,Agree
"Sunday, March 8, 2020",MA,28,,,19,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 8, 2020",MD,3,,,0,,0,0,0,0,0,3/10/20 0:00,N/A,Agree
"Sunday, March 8, 2020",ME,0,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 8, 2020",NH,4,,,2,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Sunday, March 8, 2020",NJ,6,,,0,,0,,,0,,3/26/20 16:22,Agree,Agree
"Sunday, March 8, 2020",NY,28,,,0,,0,,,0,,3/26/20 16:22,Not agree,Not agree
"Sunday, March 8, 2020",NYC,18,18,0,8,0,1,1,0,0,0,3/6/20 0:00,Agree,Agree
"Sunday, March 8, 2020",RI,2,,,0,0,0,,,0,0,12/3/21 13:45,Not agree,N/A
"Sunday, March 8, 2020",VT,1,,,1,0,0,,,0,0,3/10/20 0:00,Not agree,Not agree
"Sunday, May 10, 2020",CT,33554,31714,1840,570,-131,2967,2243,724,35,-47,5/11/20 21:26,Agree,Agree
"Sunday, May 10, 2020",DC,6272,,,170,0,323,,,12,0,5/11/20 21:26,,
"Sunday, May 10, 2020",DE,7152,6659,493,487,269,225,214,11,1,0,5/12/20 0:00,Agree,Agree
"Sunday, May 10, 2020",MA,77793,77793,0,1050,0,5504,5348,156,127,1,5/12/20 0:00,Agree,Agree
"Sunday, May 10, 2020",MD,33373,,,786,0,1777,1688,89,48,4,5/12/20 0:00,N/A,Agree
"Sunday, May 10, 2020",ME,1457,1322,135,23,13,64,64,0,0,0,5/11/20 21:26,Agree,Agree
"Sunday, May 10, 2020",NH,3071,,,60,0,133,,,2,0,5/11/20 21:26,Not agree,Not agree
"Sunday, May 10, 2020",NJ,138609,,,1449,2,9255,9255,0,139,0,5/10/20 0:00,Not agree,Agree
"Sunday, May 10, 2020",NY,150978,,,1145,0,6867,,,101,0,5/11/20 21:26,Not agree,Not agree
"Sunday, May 10, 2020",NYC,189320,185002,4318,1101,21,20527,16217,4310,152,21,5/8/20 0:00,Agree,Agree
"Sunday, May 10, 2020",RI,11390,,,285,0,536,,,15,0,12/3/21 13:45,Not agree,N/A
"Sunday, May 10, 2020",VT,848,,,7,0,52,,,0,0,5/12/20 0:00,Not agree,Not agree
"Sunday, May 16, 2021",CT,345417,316444,28973,220,25,8173,6733,1440,0,0,5/17/21 14:13,Agree,Agree
"Sunday, May 16, 2021",DC,48545,,,15,0,1120,,,2,0,5/17/21 14:13,,
"Sunday, May 16, 2021",DE,107716,100394,7322,83,5,1651,1509,142,0,0,5/18/21 0:00,Agree,Agree
"Sunday, May 16, 2021",MA,702039,656838,45201,549,55,17753,17394,359,6,1,5/17/21 14:13,Agree,Agree
"Sunday, May 16, 2021",MD,456216,,,212,0,9496,9284,212,11,0,5/18/21 0:00,N/A,Agree
"Sunday, May 16, 2021",ME,65914,48462,17452,199,85,803,776,27,1,0,5/17/21 14:13,Agree,Agree
"Sunday, May 16, 2021",NH,97676,,,113,26,1332,,,1,0,5/17/21 14:13,Not agree,Not agree
"Sunday, May 16, 2021",NJ,1010759,882973,127786,269,46,25961,23313,2648,9,0,5/17/21 14:13,Agree,Agree
"Sunday, May 16, 2021",NY,1141186,,,933,0,19638,,,15,0,5/17/21 14:13,Not agree,Not agree
"Sunday, May 16, 2021",NYC,943689,778726,164963,655,188,33056,27988,5068,26,1,5/14/21 0:00,Agree,Agree
"Sunday, May 16, 2021",RI,150439,,,102,0,2705,,,0,0,12/3/21 13:45,Not agree,N/A
"Sunday, May 16, 2021",VT,22333,,,25,0,247,,,1,0,5/18/21 0:00,Not agree,Not agree
"Sunday, May 17, 2020",CT,37419,35474,1945,716,-80,3408,2636,772,69,6,5/18/20 16:01,Agree,Agree
"Sunday, May 17, 2020",DC,7123,,,81,0,383,,,8,0,5/18/20 16:01,,
"Sunday, May 17, 2020",DE,8290,7468,822,189,3,297,277,20,11,20,5/19/20 0:00,Agree,Agree
"Sunday, May 17, 2020",MA,86010,86010,0,1077,0,6268,6089,179,83,0,5/19/20 0:00,Agree,Agree
"Sunday, May 17, 2020",MD,38804,,,0,0,2144,2040,104,52,4,5/19/20 0:00,N/A,Agree
"Sunday, May 17, 2020",ME,1713,1533,180,26,4,71,70,1,1,0,5/18/20 16:01,Agree,Agree
"Sunday, May 17, 2020",NH,3596,,,40,0,172,,,1,0,5/18/20 16:01,Not agree,Not agree
"Sunday, May 17, 2020",NJ,146499,,,1252,7,10356,10356,0,107,0,5/17/20 0:00,Not agree,Agree
"Sunday, May 17, 2020",NY,157528,,,896,0,7448,,,71,0,5/18/20 16:01,Not agree,Not agree
"Sunday, May 17, 2020",NYC,196349,191949,4400,884,11,21244,16852,4392,97,11,5/15/20 0:00,Agree,Agree
"Sunday, May 17, 2020",RI,12872,,,243,0,645,,,15,0,12/3/21 13:45,Not agree,N/A
"Sunday, May 17, 2020",VT,860,,,6,0,53,,,0,0,5/19/20 0:00,Not agree,Not agree
"Sunday, May 2, 2021",CT,340105,312020,28085,436,61,8097,6659,1438,0,0,5/3/21 13:58,Agree,Agree
"Sunday, May 2, 2021",DC,47800,,,52,0,1106,,,1,0,5/3/21 13:58,,
"Sunday, May 2, 2021",DE,105700,98625,7075,158,20,1626,1485,141,0,0,5/4/21 0:00,Agree,Agree
"Sunday, May 2, 2021",MA,691172,647768,43404,893,107,17623,17271,352,6,0,5/4/21 0:00,Agree,Agree
"Sunday, May 2, 2021",MD,449509,,,520,0,9347,9135,212,20,0,5/4/21 0:00,N/A,Agree
"Sunday, May 2, 2021",ME,62092,46197,15895,245,71,791,765,26,2,0,5/3/21 13:58,Agree,Agree
"Sunday, May 2, 2021",NH,95377,,,214,58,1305,,,1,0,5/3/21 13:58,Not agree,Not agree
"Sunday, May 2, 2021",NJ,1000010,875277,124733,1198,177,25600,22975,2625,12,0,5/3/21 13:58,Agree,Agree
"Sunday, May 2, 2021",NY,1122872,,,1857,0,19431,,,22,0,5/3/21 13:58,Not agree,Not agree
"Sunday, May 2, 2021",NYC,932301,770152,162149,1276,318,32670,27617,5053,41,1,4/30/21 0:00,Agree,Agree
"Sunday, May 2, 2021",RI,148312,,,175,0,2686,,,5,0,12/3/21 13:45,Not agree,N/A
"Sunday, May 2, 2021",VT,21637,,,81,3,243,,,0,0,5/4/21 0:00,Not agree,Not agree
"Sunday, May 23, 2021",CT,346581,317439,29142,128,6,8212,6758,1454,0,0,5/24/21 13:46,Agree,Agree
"Sunday, May 23, 2021",DC,48748,,,30,0,1127,,,2,0,5/24/21 13:46,,
"Sunday, May 23, 2021",DE,108380,100984,7396,47,5,1659,1517,142,0,0,5/25/21 0:00,Agree,Agree
"Sunday, May 23, 2021",MA,705142,659533,45609,346,59,17823,17463,360,5,0,5/24/21 13:46,Agree,Agree
"Sunday, May 23, 2021",MD,458520,,,228,0,9561,9349,212,3,0,5/25/21 0:00,N/A,Agree
"Sunday, May 23, 2021",ME,67071,49170,17901,92,38,822,794,28,2,0,5/24/21 13:46,Agree,Agree
"Sunday, May 23, 2021",NH,98303,,,59,13,1344,,,0,0,5/24/21 13:46,Not agree,Not agree
"Sunday, May 23, 2021",NJ,1014088,885907,128181,301,26,26091,23431,2660,7,0,5/24/21 13:46,Agree,Agree
"Sunday, May 23, 2021",NY,1147037,,,634,0,19706,,,4,0,5/24/21 13:46,Not agree,Not agree
"Sunday, May 23, 2021",NYC,947020,781213,165807,434,90,33158,28087,5071,14,0,5/21/21 0:00,Agree,Agree
"Sunday, May 23, 2021",RI,151043,,,43,0,2711,,,0,0,12/3/21 13:45,Not agree,N/A
"Sunday, May 23, 2021",VT,22551,,,22,0,248,,,0,0,5/25/21 0:00,Not agree,Not agree
"Sunday, May 24, 2020",CT,40468,38384,2084,446,33,3693,2861,832,18,2,5/25/20 14:12,Agree,Agree
"Sunday, May 24, 2020",DC,8110,,,144,0,432,,,5,0,5/25/20 14:12,,
"Sunday, May 24, 2020",DE,9111,8234,877,157,23,326,326,0,2,0,5/26/20 0:00,Agree,Agree
"Sunday, May 24, 2020",MA,92675,92675,0,1013,0,6812,6622,190,62,2,5/26/20 0:00,Agree,Agree
"Sunday, May 24, 2020",MD,47152,,,839,0,2410,2296,114,38,2,5/26/20 0:00,N/A,Agree
"Sunday, May 24, 2020",ME,2074,1858,216,61,7,78,77,1,1,1,5/25/20 14:12,Agree,Agree
"Sunday, May 24, 2020",NH,4149,,,60,0,209,,,1,0,5/25/20 14:12,Not agree,Not agree
"Sunday, May 24, 2020",NJ,154434,,,1055,5,11133,11133,0,52,0,5/24/20 0:00,Not agree,Agree
"Sunday, May 24, 2020",NY,163392,,,732,0,7830,,,68,0,5/25/20 14:12,Not agree,Not agree
"Sunday, May 24, 2020",NYC,202343,197874,4469,1048,12,21777,17316,4461,77,12,5/22/20 0:00,Agree,Agree
"Sunday, May 24, 2020",RI,13994,,,106,0,750,,,13,0,12/3/21 13:45,Not agree,N/A
"Sunday, May 24, 2020",VT,876,,,2,0,53,,,0,0,5/26/20 0:00,Not agree,Not agree
"Sunday, May 3, 2020",CT,29312,27552,1760,25,1760,2495,1853,642,59,642,5/4/20 22:49,Agree,Agree
"Sunday, May 3, 2020",DC,5016,,,219,0,251,,,11,0,5/4/20 22:49,,
"Sunday, May 3, 2020",DE,5630,5480,150,302,3,177,177,0,9,0,5/5/20 0:00,Agree,Agree
"Sunday, May 3, 2020",MA,68087,68087,0,1824,0,4591,4468,123,140,3,5/5/20 0:00,Agree,Agree
"Sunday, May 3, 2020",MD,26408,,,1935,0,1397,1325,72,49,5,5/5/20 0:00,N/A,Agree
"Sunday, May 3, 2020",ME,1205,1136,69,53,69,57,57,0,1,0,5/4/20 22:49,Agree,Agree
"Sunday, May 3, 2020",NH,2518,,,89,0,86,,,2,0,5/4/20 22:49,Not agree,Not agree
"Sunday, May 3, 2020",NJ,126764,,,3028,1,7871,7871,0,129,0,5/3/20 0:00,Not agree,Agree
"Sunday, May 3, 2020",NY,142084,,,1461,0,5651,,,107,0,5/4/20 22:49,Not agree,Not agree
"Sunday, May 3, 2020",NYC,180518,176377,4141,1924,37,19249,15116,4133,247,37,5/1/20 0:00,Agree,Agree
"Sunday, May 3, 2020",RI,9526,,,192,0,402,,,24,0,12/3/21 13:45,Not agree,N/A
"Sunday, May 3, 2020",VT,820,,,11,0,51,,,0,0,5/5/20 0:00,Not agree,Not agree
"Sunday, May 30, 2021",CT,347451,318147,29304,55,12,8238,6777,1461,0,0,5/31/21 13:43,Agree,Agree
"Sunday, May 30, 2021",DC,48948,,,25,0,1132,,,0,0,5/31/21 13:43,,
"Sunday, May 30, 2021",DE,108846,101377,7469,46,6,1661,1519,142,0,0,6/1/21 0:00,Agree,Agree
"Sunday, May 30, 2021",MA,706945,661115,45830,162,16,17872,17508,364,4,0,5/31/21 13:43,Agree,Agree
"Sunday, May 30, 2021",MD,459894,,,183,0,9614,9402,212,15,0,6/1/21 0:00,N/A,Agree
"Sunday, May 30, 2021",ME,67780,49647,18133,42,11,825,797,28,0,0,5/31/21 13:43,Agree,Agree
"Sunday, May 30, 2021",NH,98726,,,27,5,1353,,,1,1,5/31/21 13:43,Not agree,Not agree
"Sunday, May 30, 2021",NJ,1016135,887527,128608,246,25,26207,23537,2670,6,0,5/31/21 13:43,Agree,Agree
"Sunday, May 30, 2021",NY,1150933,,,528,0,19770,,,11,0,5/31/21 13:43,Not agree,Not agree
"Sunday, May 30, 2021",NYC,949332,782952,166380,262,55,33234,28159,5075,13,1,5/28/21 0:00,Agree,Agree
"Sunday, May 30, 2021",RI,151421,,,31,0,2716,,,0,0,12/3/21 13:45,Not agree,N/A
"Sunday, May 30, 2021",VT,22644,,,10,2,248,,,0,0,6/1/21 0:00,Not agree,Not agree
"Sunday, May 31, 2020",CT,42201,40189,2012,179,-1,3944,3084,860,32,3,6/1/20 14:17,Agree,Agree
"Sunday, May 31, 2020",DC,8801,,,84,0,466,,,4,0,6/1/20 14:17,,
"Sunday, May 31, 2020",DE,9751,8865,886,127,2,369,345,24,3,0,6/2/20 0:00,Agree,Agree
"Sunday, May 31, 2020",MA,96965,96965,0,664,0,7239,7043,196,55,0,6/2/20 0:00,Agree,Agree
"Sunday, May 31, 2020",MD,53327,,,549,0,2684,2565,119,35,0,6/2/20 0:00,N/A,Agree
"Sunday, May 31, 2020",ME,2349,2093,256,24,-2,89,88,1,0,0,6/1/20 14:17,Agree,Agree
"Sunday, May 31, 2020",NH,4651,,,106,0,245,,,3,0,6/1/20 14:17,Not agree,Not agree
"Sunday, May 31, 2020",NJ,160807,,,838,1,11698,11698,0,64,0,5/31/20 0:00,Not agree,Agree
"Sunday, May 31, 2020",NY,167467,,,558,0,8130,,,30,0,6/1/20 14:17,Not agree,Not agree
"Sunday, May 31, 2020",NYC,206857,202346,4511,655,13,22131,17638,4493,51,8,5/29/20 0:00,Agree,Agree
"Sunday, May 31, 2020",RI,14840,,,108,0,825,,,12,0,12/3/21 13:45,Not agree,N/A
"Sunday, May 31, 2020",VT,900,,,4,0,54,,,0,0,6/2/20 0:00,Not agree,Not agree
"Sunday, May 9, 2021",CT,343268,314651,28617,275,34,8137,6697,1440,0,0,5/10/21 14:15,Agree,Agree
"Sunday, May 9, 2021",DC,48180,,,16,0,1110,,,0,0,5/10/21 14:15,,
"Sunday, May 9, 2021",DE,106877,99639,7238,102,24,1636,1495,141,0,0,5/11/21 0:00,Agree,Agree
"Sunday, May 9, 2021",MA,697398,653190,44208,858,203,17682,17330,352,15,-2,5/10/21 14:15,Agree,Agree
"Sunday, May 9, 2021",MD,453401,,,276,0,9421,9209,212,13,0,5/11/21 0:00,N/A,Agree
"Sunday, May 9, 2021",ME,64208,47462,16746,214,111,795,769,26,0,0,5/10/21 14:15,Agree,Agree
"Sunday, May 9, 2021",NH,96624,,,123,65,1315,,,1,1,5/10/21 14:15,Not agree,Not agree
"Sunday, May 9, 2021",NJ,1007894,880560,127334,339,86,25801,23161,2640,10,0,5/10/21 14:15,Agree,Agree
"Sunday, May 9, 2021",NY,1133242,,,1425,0,19551,,,11,0,5/10/21 14:15,Not agree,Not agree
"Sunday, May 9, 2021",NYC,939016,775230,163786,903,206,32883,27822,5061,37,0,5/7/21 0:00,Agree,Agree
"Sunday, May 9, 2021",RI,149549,,,113,0,2696,,,2,0,12/3/21 13:45,Not agree,N/A
"Sunday, May 9, 2021",VT,21989,,,24,4,245,,,0,0,5/11/21 0:00,Not agree,Not agree
"Sunday, November 1, 2020",CT,71207,67519,3688,0,0,4616,3708,908,0,0,11/2/20 14:53,Agree,Agree
"Sunday, November 1, 2020",DC,17369,,,103,0,646,,,0,0,11/2/20 14:53,,
"Sunday, November 1, 2020",DE,25471,24307,1164,185,5,710,623,87,0,0,11/3/20 0:00,Agree,Agree
"Sunday, November 1, 2020",MA,159707,155660,4047,1131,-8,10048,9823,225,20,0,11/3/20 0:00,Agree,Agree
"Sunday, November 1, 2020",MD,146995,,,850,0,4296,4136,160,6,1,11/3/20 0:00,N/A,Agree
"Sunday, November 1, 2020",ME,6799,6039,760,131,-1,148,147,1,1,0,11/2/20 14:53,Agree,Agree
"Sunday, November 1, 2020",NH,11214,,,130,28,483,,,0,0,11/2/20 14:53,Not agree,Not agree
"Sunday, November 1, 2020",NJ,252102,,,2171,428,16354,14561,1793,4,0,11/1/20 0:00,Not agree,Agree
"Sunday, November 1, 2020",NY,245580,,,1309,0,9273,,,10,0,11/2/20 14:53,Not agree,Not agree
"Sunday, November 1, 2020",NYC,268965,257768,11197,874,221,23714,19056,4658,10,0,10/30/20 0:00,Agree,Agree
"Sunday, November 1, 2020",RI,33876,,,478,0,1217,,,3,0,12/3/21 13:45,Not agree,N/A
"Sunday, November 1, 2020",VT,2038,,,17,0,57,,,0,0,11/3/20 0:00,Not agree,Not agree
"Sunday, November 14, 2021",CT,407750,369819,37931,0,0,8809,7219,1590,0,0,11/15/21 15:24,Agree,Agree
"Sunday, November 14, 2021",DC,65371,,,0,0,1194,,,0,0,11/15/21 15:24,,
"Sunday, November 14, 2021",DE,147875,135263,12612,342,9,2141,1961,180,0,0,11/15/21 15:24,Agree,Agree
"Sunday, November 14, 2021",MA,873281,814054,59227,0,0,19159,18758,401,0,0,11/15/21 15:24,Agree,Agree
"Sunday, November 14, 2021",MD,571625,,,819,0,11061,10829,232,11,0,11/15/21 15:24,N/A,Agree
